date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:41:50	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5c6d9e1707600%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/dark_square/btnPrevious.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:50	3507/3507	---M--	200	added ('OK')	image/png	etag:%22db3-5c6d9e1707600%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/sprite.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:51	1411/1411	---M--	200	added ('OK')	image/png	etag:%22583-5c6d9e151f180%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/btnNext.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:51	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-5c6d9e151f180%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_square/btnPrevious.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:52	4227/4227	---M--	200	added ('OK')	image/png	etag:%221083-5c6d9e1242ac0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/sprite.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:52	142/142	---M--	200	added ('OK')	image/png	etag:%228e-5c6d9e105a640%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternTop.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:53	137/137	---M--	200	added ('OK')	image/png	etag:%2289-5c6d9e1336d00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternLeft.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:53	136/136	---M--	200	added ('OK')	image/png	etag:%2288-5c6d9e1336d00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternRight.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:54	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5c6d9e1242ac0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/loader.gif	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:54	845/845	---M--	200	added ('OK')	image/png	etag:%2234d-5c6d9e105a640%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/btnNext.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:55	828/828	---M--	200	added ('OK')	image/png	etag:%2233c-5c6d9e114e880%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/btnPrevious.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:55	142/142	---M--	200	added ('OK')	image/png	etag:%228e-5c6d9e114e880%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/contentPatternBottom.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:56	227/227	---M--	200	added ('OK')	image/gif	etag:%22e3-5c6d9e1242ac0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/facebook/default_thumbnail.gif	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:56	2545/2545	---M--	200	added ('OK')	image/gif	etag:%229f1-5c6d9e0b95b00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/images/prettyPhoto/light_rounded/loader.gif	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/prettyPhoto/css/prettyPhoto.css?r5z4b7)
12:41:57	3482/3482	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22d9a-5c6d9de47bec0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/bigplay.svg	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/bigplay.svg	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:41:57	3001/3001	---M--	200	added ('OK')	image/png	etag:%22bb9-5c6d9de387c80%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/bigplay.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/bigplay.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:41:58	166/166	---M--	200	added ('OK')	image/png	etag:%22a6-5c6d9de293a40%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/background.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/background.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:41:58	6224/6224	---M--	200	added ('OK')	image/gif	etag:%221850-5c6d9de19f800%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/loading.gif	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/loading.gif	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:41:59	10344/10344	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222868-5c6d9de387c80%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/controls.svg	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/controls.svg	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:41:59	1892/1892	---M--	200	added ('OK')	image/png	etag:%22764-5c6d9de387c80%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/controls.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/controls.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/vendor/mediaelement/mediaelementplayer.css?r5z4b7)
12:42:00	978/978	---M--	200	added ('OK')	image/png	etag:%223d2-5c6d9d7022c40%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/list-primary.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/list-primary.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r5z4b7)
12:42:00	10152/10152	---M--	200	added ('OK')	image/png	etag:%2227a8-5c6d9d73f3540%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/social-sprites.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/social-sprites.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r5z4b7)
12:42:01	21203/21203	---M--	200	added ('OK')	image/png	etag:%2252d3-5c6d9d73f3540%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/arrows.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/arrows.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r5z4b7)
12:42:01	7084/7084	---M--	200	added ('OK')	image/png	etag:%221bac-5c6d9d77c3e40%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/history-thumb.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/history-thumb.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme-elements.css?r5z4b7)
12:42:02	206297/206297	---M--	200	added ('OK')	image/jpeg	etag:%22325d9-5c6d9d76cfc00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/custom-header-bg.jpg	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/custom-header-bg.jpg	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:03	25596/25596	---M--	200	added ('OK')	image/png	etag:%2263fc-5c6d9d75db9c0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-bottom.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-bottom.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:04	235265/235265	---M--	200	added ('OK')	image/png	etag:%2239701-5c6d9d7022c40%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-top.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-top.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:04	13793/13793	---M--	200	added ('OK')	image/png	etag:%2235e1-5c6d9d7116e80%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:04	23775/23775	---M--	200	added ('OK')	image/png	etag:%225cdf-5c6d9d720b0c0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-item.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-item.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:05	4232/4232	---M--	200	added ('OK')	image/png	etag:%221088-5c6d9d77c3e40%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-icons.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-icons.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:05	18379/18379	---M--	200	added ('OK')	image/png	etag:%2247cb-5c6d9d74e7780%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-bottom-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-bottom-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:06	21205/21205	---M--	200	added ('OK')	image/png	etag:%2252d5-5c6d9d76cfc00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-top-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/map-top-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:06	13667/13667	---M--	200	added ('OK')	image/png	etag:%223563-5c6d9d76cfc00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:07	23403/23403	---M--	200	added ('OK')	image/png	etag:%225b6b-5c6d9d6f2ea00%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-item-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-item-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:08	4051/4051	---M--	200	added ('OK')	image/png	etag:%22fd3-5c6d9d73f3540%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-icons-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/home-concept-icons-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:08	21200/21200	---M--	200	added ('OK')	image/png	etag:%2252d0-5c6d9d6d46580%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/arrows-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/arrows-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:08	4971/4971	---M--	200	added ('OK')	image/png	etag:%22136b-5c6d9d720b0c0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto/img/history-thumb-dark.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto/img/history-thumb-dark.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto/css/theme.css?r5z4b7)
12:42:09	338854/338854	---M--	200	added ('OK')	image/jpeg	etag:%2252ba6-5c7cf12231500%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/images/black-covid.jpg	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/images/black-covid.jpg	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom.css?r5z4b7)
12:42:09	144628/144628	---M--	200	added ('OK')	image/png	etag:%22234f4-5c81f9ea973c0%22	https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/images/home3.png	C:/My%20Web%20Sites/covid/nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/images/home3.png	(from https://nitp.ncdc.gov.ng/sites/all/themes/Porto_sub/css/custom.css?r5z4b7)
